travel_id,station_id,arrive_time,depart_time,distance
7095,1849,2020-05-17 08:44:00.00,2020-05-17 08:46:00.00,45
7095,2108,2020-05-17 08:55:00.00,2020-05-17 08:57:00.00,64
7095,2111,2020-05-17 09:02:00.00,2020-05-17 09:04:00.00,70
7095,1316,2020-05-17 09:20:00.00,2020-05-17 09:22:00.00,109
7095,499,2020-05-17 09:35:00.00,2020-05-17 09:35:00.00,116
7096,499,2020-05-17 09:51:00.00,2020-05-17 09:51:00.00,0
7096,1667,2020-05-17 10:06:00.00,2020-05-17 10:08:00.00,19
7096,500,2020-05-17 10:12:00.00,2020-05-17 10:14:00.00,33
7096,2108,2020-05-17 10:26:00.00,2020-05-17 10:28:00.00,52
7096,1849,2020-05-17 10:37:00.00,2020-05-17 10:39:00.00,71
7096,6,2020-05-17 11:01:00.00,2020-05-17 11:01:00.00,116
7097,6,2020-05-17 11:19:00.00,2020-05-17 11:19:00.00,0
7097,1849,2020-05-17 11:41:00.00,2020-05-17 11:43:00.00,45
7097,2108,2020-05-17 11:52:00.00,2020-05-17 11:54:00.00,64
7097,1338,2020-05-17 12:03:00.00,2020-05-17 12:05:00.00,83
7097,1667,2020-05-17 12:12:00.00,2020-05-17 12:14:00.00,97
7097,499,2020-05-17 12:32:00.00,2020-05-17 12:32:00.00,116
7098,499,2020-05-17 13:10:00.00,2020-05-17 13:10:00.00,0
7098,2108,2020-05-17 13:35:00.00,2020-05-17 13:37:00.00,52
7098,1849,2020-05-17 13:46:00.00,2020-05-17 13:48:00.00,71
7098,1477,2020-05-17 13:55:00.00,2020-05-17 13:57:00.00,84
7098,1502,2020-05-17 14:06:00.00,2020-05-17 14:08:00.00,101
7098,6,2020-05-17 14:18:00.00,2020-05-17 14:18:00.00,116
7099,6,2020-05-17 14:35:00.00,2020-05-17 14:35:00.00,0
7099,1477,2020-05-17 14:49:00.00,2020-05-17 14:51:00.00,32
7099,1849,2020-05-17 14:58:00.00,2020-05-17 15:00:00.00,45
7099,2111,2020-05-17 15:11:00.00,2020-05-17 15:13:00.00,70
7099,1448,2020-05-17 15:33:00.00,2020-05-17 15:35:00.00,113
7099,499,2020-05-17 15:44:00.00,2020-05-17 15:44:00.00,116
7100,499,2020-05-17 16:00:00.00,2020-05-17 16:00:00.00,0
7100,1849,2020-05-17 16:31:00.00,2020-05-17 16:35:00.00,71
7100,1477,2020-05-17 16:42:00.00,2020-05-17 16:49:00.00,84
7100,6,2020-05-17 17:05:00.00,2020-05-17 17:05:00.00,116
7101,6,2020-05-17 17:20:00.00,2020-05-17 17:20:00.00,0
7101,1502,2020-05-17 17:28:00.00,2020-05-17 17:35:00.00,15
7101,1849,2020-05-17 17:48:00.00,2020-05-17 17:50:00.00,45
7101,2111,2020-05-17 18:01:00.00,2020-05-17 18:03:00.00,70
7101,1316,2020-05-17 18:19:00.00,2020-05-17 18:21:00.00,109
7101,499,2020-05-17 18:34:00.00,2020-05-17 18:34:00.00,116
7102,499,2020-05-17 18:50:00.00,2020-05-17 18:50:00.00,0
7102,1448,2020-05-17 18:56:00.00,2020-05-17 18:58:00.00,3
7102,1849,2020-05-17 19:26:00.00,2020-05-17 19:28:00.00,71
7102,1477,2020-05-17 19:35:00.00,2020-05-17 19:37:00.00,84
7102,6,2020-05-17 19:55:00.00,2020-05-17 19:55:00.00,116
7103,6,2020-05-17 20:13:00.00,2020-05-17 20:13:00.00,0
7103,1502,2020-05-17 20:21:00.00,2020-05-17 20:24:00.00,15
7103,1849,2020-05-17 20:37:00.00,2020-05-17 20:39:00.00,45
7103,2111,2020-05-17 20:50:00.00,2020-05-17 20:52:00.00,70
7103,499,2020-05-17 21:18:00.00,2020-05-17 21:18:00.00,116
7104,499,2020-05-17 21:38:00.00,2020-05-17 21:38:00.00,0
7104,1316,2020-05-17 21:48:00.00,2020-05-17 21:50:00.00,7
7104,2111,2020-05-17 22:06:00.00,2020-05-17 22:14:00.00,46
7104,2108,2020-05-17 22:19:00.00,2020-05-17 22:21:00.00,52
7104,1849,2020-05-17 22:30:00.00,2020-05-17 22:33:00.00,71
7104,6,2020-05-17 22:53:00.00,2020-05-17 22:53:00.00,116
7105,6,2020-05-17 07:30:00.00,2020-05-17 07:30:00.00,0
7105,1502,2020-05-17 07:38:00.00,2020-05-17 07:50:00.00,15
7105,1477,2020-05-17 07:59:00.00,2020-05-17 08:01:00.00,32
7105,1849,2020-05-17 08:08:00.00,2020-05-17 08:10:00.00,45
7105,2111,2020-05-17 08:21:00.00,2020-05-17 08:23:00.00,70
7105,1316,2020-05-17 08:39:00.00,2020-05-17 08:44:00.00,109
7105,499,2020-05-17 08:58:00.00,2020-05-17 08:58:00.00,116
7106,499,2020-05-17 09:15:00.00,2020-05-17 09:15:00.00,0
7106,1338,2020-05-17 09:34:00.00,2020-05-17 09:36:00.00,33
7106,1849,2020-05-17 09:51:00.00,2020-05-17 09:53:00.00,71
7106,1477,2020-05-17 10:00:00.00,2020-05-17 10:07:00.00,84
7106,6,2020-05-17 10:23:00.00,2020-05-17 10:23:00.00,116
7107,6,2020-05-17 10:40:00.00,2020-05-17 10:40:00.00,0
7107,1477,2020-05-17 10:54:00.00,2020-05-17 10:56:00.00,32
7107,1849,2020-05-17 11:03:00.00,2020-05-17 11:05:00.00,45
7107,2111,2020-05-17 11:16:00.00,2020-05-17 11:18:00.00,70
7107,500,2020-05-17 11:28:00.00,2020-05-17 11:30:00.00,93
7107,499,2020-05-17 11:49:00.00,2020-05-17 11:49:00.00,116
7108,499,2020-05-17 12:22:00.00,2020-05-17 12:22:00.00,0
7108,500,2020-05-17 12:38:00.00,2020-05-17 12:40:00.00,33
7108,1849,2020-05-17 12:58:00.00,2020-05-17 13:00:00.00,71
7108,1502,2020-05-17 13:13:00.00,2020-05-17 13:15:00.00,101
7108,6,2020-05-17 13:25:00.00,2020-05-17 13:25:00.00,116
7109,6,2020-05-17 13:41:00.00,2020-05-17 13:41:00.00,0
7109,569,2020-05-17 13:46:00.00,2020-05-17 13:47:00.00,5
7109,1849,2020-05-17 14:03:00.00,2020-05-17 14:10:00.00,45
7109,2108,2020-05-17 14:19:00.00,2020-05-17 14:21:00.00,64
7109,1338,2020-05-17 14:30:00.00,2020-05-17 14:32:00.00,83
7109,1316,2020-05-17 14:44:00.00,2020-05-17 14:46:00.00,109
7109,499,2020-05-17 14:59:00.00,2020-05-17 14:59:00.00,116
7110,499,2020-05-17 15:15:00.00,2020-05-17 15:15:00.00,0
7110,2108,2020-05-17 15:40:00.00,2020-05-17 15:42:00.00,52
7110,1849,2020-05-17 15:51:00.00,2020-05-17 15:53:00.00,71
7110,1502,2020-05-17 16:06:00.00,2020-05-17 16:08:00.00,101
7110,6,2020-05-17 16:18:00.00,2020-05-17 16:18:00.00,116
7111,6,2020-05-17 16:35:00.00,2020-05-17 16:35:00.00,0
7111,568,2020-05-17 16:42:00.00,2020-05-17 16:44:00.00,11
7111,1849,2020-05-17 16:58:00.00,2020-05-17 17:00:00.00,45
7111,2111,2020-05-17 17:11:00.00,2020-05-17 17:13:00.00,70
7111,1667,2020-05-17 17:24:00.00,2020-05-17 17:26:00.00,97
7111,499,2020-05-17 17:44:00.00,2020-05-17 17:44:00.00,116
7112,499,2020-05-17 17:59:00.00,2020-05-17 17:59:00.00,0
7112,1667,2020-05-17 18:14:00.00,2020-05-17 18:16:00.00,19
7112,2111,2020-05-17 18:27:00.00,2020-05-17 18:29:00.00,46
7112,2108,2020-05-17 18:34:00.00,2020-05-17 18:36:00.00,52
7112,1849,2020-05-17 18:45:00.00,2020-05-17 18:47:00.00,71
7112,1477,2020-05-17 18:54:00.00,2020-05-17 19:01:00.00,84
7112,6,2020-05-17 19:17:00.00,2020-05-17 19:17:00.00,116
7113,6,2020-05-17 19:35:00.00,2020-05-17 19:35:00.00,0
7113,1502,2020-05-17 19:43:00.00,2020-05-17 19:45:00.00,15
7113,1849,2020-05-17 19:58:00.00,2020-05-17 20:05:00.00,45
7113,2108,2020-05-17 20:14:00.00,2020-05-17 20:16:00.00,64
7113,1316,2020-05-17 20:34:00.00,2020-05-17 20:36:00.00,109
7113,499,2020-05-17 20:49:00.00,2020-05-17 20:49:00.00,116
7114,499,2020-05-17 21:05:00.00,2020-05-17 21:05:00.00,0
7114,1316,2020-05-17 21:15:00.00,2020-05-17 21:17:00.00,7
7114,2108,2020-05-17 21:35:00.00,2020-05-17 21:37:00.00,52
7114,1849,2020-05-17 21:46:00.00,2020-05-17 21:48:00.00,71
7114,1502,2020-05-17 22:01:00.00,2020-05-17 22:03:00.00,101
7114,6,2020-05-17 22:13:00.00,2020-05-17 22:13:00.00,116
7115,6,2020-05-17 22:34:00.00,2020-05-17 22:34:00.00,0
7115,1502,2020-05-17 22:42:00.00,2020-05-17 22:44:00.00,15
7115,1477,2020-05-17 22:53:00.00,2020-05-17 22:55:00.00,32
7115,1849,2020-05-17 23:02:00.00,2020-05-17 23:04:00.00,45
7115,2108,2020-05-17 23:13:00.00,2020-05-17 23:15:00.00,64
7115,1316,2020-05-17 23:33:00.00,2020-05-17 23:35:00.00,109
7115,499,2020-05-17 23:48:00.00,2020-05-17 23:48:00.00,116
7116,499,2020-05-17 07:00:00.00,2020-05-17 07:00:00.00,0
7116,1667,2020-05-17 07:15:00.00,2020-05-17 07:17:00.00,19
7116,2108,2020-05-17 07:30:00.00,2020-05-17 07:32:00.00,52
7116,1849,2020-05-17 07:41:00.00,2020-05-17 07:43:00.00,71
7116,1477,2020-05-17 07:50:00.00,2020-05-17 07:52:00.00,84
7116,1502,2020-05-17 08:01:00.00,2020-05-17 08:03:00.00,101
7116,6,2020-05-17 08:13:00.00,2020-05-17 08:13:00.00,116
7117,6,2020-05-17 08:44:00.00,2020-05-17 08:44:00.00,0
7117,1502,2020-05-17 08:52:00.00,2020-05-17 08:59:00.00,15
7117,1477,2020-05-17 09:08:00.00,2020-05-17 09:21:00.00,32
7117,2111,2020-05-17 09:36:00.00,2020-05-17 09:38:00.00,70
7117,500,2020-05-17 09:48:00.00,2020-05-17 09:50:00.00,93
7117,499,2020-05-17 10:09:00.00,2020-05-17 10:09:00.00,116
7118,499,2020-05-17 10:30:00.00,2020-05-17 10:30:00.00,0
7118,1667,2020-05-17 10:45:00.00,2020-05-17 10:47:00.00,19
7118,2111,2020-05-17 10:58:00.00,2020-05-17 11:00:00.00,46
7118,1849,2020-05-17 11:11:00.00,2020-05-17 11:15:00.00,71
7118,1502,2020-05-17 11:28:00.00,2020-05-17 11:30:00.00,101
7118,6,2020-05-17 11:40:00.00,2020-05-17 11:40:00.00,116
7119,6,2020-05-17 11:53:00.00,2020-05-17 11:53:00.00,0
7119,1477,2020-05-17 12:08:00.00,2020-05-17 12:10:00.00,32
7119,1849,2020-05-17 12:17:00.00,2020-05-17 12:19:00.00,45
7119,2111,2020-05-17 12:30:00.00,2020-05-17 12:32:00.00,70
7119,499,2020-05-17 12:58:00.00,2020-05-17 12:58:00.00,116
7120,499,2020-05-17 13:20:00.00,2020-05-17 13:20:00.00,0
7120,1316,2020-05-17 13:30:00.00,2020-05-17 13:32:00.00,7
7120,1849,2020-05-17 13:56:00.00,2020-05-17 13:58:00.00,71
7120,1508,2020-05-17 14:08:00.00,2020-05-17 14:10:00.00,93
7120,6,2020-05-17 14:23:00.00,2020-05-17 14:23:00.00,116
7121,6,2020-05-17 14:41:00.00,2020-05-17 14:41:00.00,0
7121,1502,2020-05-17 14:49:00.00,2020-05-17 14:57:00.00,15
7121,1849,2020-05-17 15:10:00.00,2020-05-17 15:12:00.00,45
7121,2111,2020-05-17 15:23:00.00,2020-05-17 15:25:00.00,70
7121,1667,2020-05-17 15:36:00.00,2020-05-17 15:38:00.00,97
7121,499,2020-05-17 15:56:00.00,2020-05-17 15:56:00.00,116
7122,499,2020-05-17 16:09:00.00,2020-05-17 16:09:00.00,0
7122,1667,2020-05-17 16:24:00.00,2020-05-17 16:27:00.00,19
7122,2108,2020-05-17 16:40:00.00,2020-05-17 16:42:00.00,52
7122,1849,2020-05-17 16:51:00.00,2020-05-17 16:53:00.00,71
7122,6,2020-05-17 17:13:00.00,2020-05-17 17:13:00.00,116
7123,6,2020-05-17 17:30:00.00,2020-05-17 17:30:00.00,0
7123,568,2020-05-17 17:37:00.00,2020-05-17 17:39:00.00,11
7123,1849,2020-05-17 17:53:00.00,2020-05-17 17:55:00.00,45
7123,2108,2020-05-17 18:04:00.00,2020-05-17 18:06:00.00,64
7123,500,2020-05-17 18:18:00.00,2020-05-17 18:19:00.00,93
7123,1667,2020-05-17 18:23:00.00,2020-05-17 18:25:00.00,97
7123,1316,2020-05-17 18:33:00.00,2020-05-17 18:35:00.00,109
7123,499,2020-05-17 18:48:00.00,2020-05-17 18:48:00.00,116
7124,499,2020-05-17 19:03:00.00,2020-05-17 19:03:00.00,0
7124,500,2020-05-17 19:19:00.00,2020-05-17 19:28:00.00,33
7124,1338,2020-05-17 19:34:00.00,2020-05-17 19:36:00.00,33
7124,1849,2020-05-17 19:51:00.00,2020-05-17 19:53:00.00,71
7124,1502,2020-05-17 20:06:00.00,2020-05-17 20:08:00.00,101
7124,6,2020-05-17 20:18:00.00,2020-05-17 20:18:00.00,116
7125,6,2020-05-17 20:39:00.00,2020-05-17 20:39:00.00,0
7125,1849,2020-05-17 20:57:00.00,2020-05-17 20:59:00.00,45
7125,1667,2020-05-17 21:18:00.00,2020-05-17 21:20:00.00,97
7125,1316,2020-05-17 21:28:00.00,2020-05-17 21:30:00.00,109
7125,499,2020-05-17 21:43:00.00,2020-05-17 21:43:00.00,116
7126,499,2020-05-17 22:01:00.00,2020-05-17 22:01:00.00,0
7126,1316,2020-05-17 22:11:00.00,2020-05-17 22:13:00.00,7
7126,2108,2020-05-17 22:31:00.00,2020-05-17 22:33:00.00,52
7126,1849,2020-05-17 22:42:00.00,2020-05-17 22:44:00.00,71
7126,1502,2020-05-17 22:57:00.00,2020-05-17 23:04:00.00,101
7126,6,2020-05-17 23:13:00.00,2020-05-17 23:13:00.00,116
7127,6,2020-05-17 07:50:00.00,2020-05-17 07:50:00.00,0
7127,568,2020-05-17 07:57:00.00,2020-05-17 08:00:00.00,11
7127,1508,2020-05-17 08:07:00.00,2020-05-17 08:09:00.00,23
7127,1849,2020-05-17 08:19:00.00,2020-05-17 08:21:00.00,45
7127,2108,2020-05-17 08:30:00.00,2020-05-17 08:32:00.00,64
7127,1338,2020-05-17 08:41:00.00,2020-05-17 08:43:00.00,83
7127,1448,2020-05-17 08:59:00.00,2020-05-17 09:01:00.00,113
7127,499,2020-05-17 09:09:00.00,2020-05-17 09:09:00.00,116
7128,499,2020-05-17 09:26:00.00,2020-05-17 09:26:00.00,0
7128,1316,2020-05-17 09:36:00.00,2020-05-17 09:38:00.00,7
7128,1667,2020-05-17 09:46:00.00,2020-05-17 09:48:00.00,19
7128,500,2020-05-17 09:52:00.00,2020-05-17 09:54:00.00,33
7128,2111,2020-05-17 10:04:00.00,2020-05-17 10:06:00.00,46
7128,1849,2020-05-17 10:17:00.00,2020-05-17 10:20:00.00,71
7128,1502,2020-05-17 10:33:00.00,2020-05-17 10:35:00.00,101
7128,6,2020-05-17 10:45:00.00,2020-05-17 10:45:00.00,116
7129,6,2020-05-17 11:02:00.00,2020-05-17 11:02:00.00,0
7129,1508,2020-05-17 11:13:00.00,2020-05-17 11:15:00.00,23
7129,1849,2020-05-17 11:25:00.00,2020-05-17 11:27:00.00,45
7129,1667,2020-05-17 11:46:00.00,2020-05-17 11:48:00.00,97
7129,499,2020-05-17 12:06:00.00,2020-05-17 12:06:00.00,116
7130,499,2020-05-17 12:35:00.00,2020-05-17 12:35:00.00,0
7130,1338,2020-05-17 12:54:00.00,2020-05-17 12:56:00.00,33
7130,2108,2020-05-17 13:05:00.00,2020-05-17 13:07:00.00,52
7130,1849,2020-05-17 13:16:00.00,2020-05-17 13:20:00.00,71
7130,1477,2020-05-17 13:27:00.00,2020-05-17 13:34:00.00,84
7130,6,2020-05-17 13:50:00.00,2020-05-17 13:50:00.00,116
7131,6,2020-05-17 14:06:00.00,2020-05-17 14:06:00.00,0
7131,1502,2020-05-17 14:14:00.00,2020-05-17 14:16:00.00,15
7131,1477,2020-05-17 14:25:00.00,2020-05-17 14:26:00.00,32
7131,1849,2020-05-17 14:33:00.00,2020-05-17 14:35:00.00,45
7131,2108,2020-05-17 14:44:00.00,2020-05-17 14:46:00.00,64
7131,499,2020-05-17 15:14:00.00,2020-05-17 15:14:00.00,116
7132,499,2020-05-17 15:30:00.00,2020-05-17 15:30:00.00,0
7132,1338,2020-05-17 15:49:00.00,2020-05-17 15:51:00.00,33
7132,1849,2020-05-17 16:06:00.00,2020-05-17 16:08:00.00,71
7132,1502,2020-05-17 16:21:00.00,2020-05-17 16:23:00.00,101
7132,6,2020-05-17 16:33:00.00,2020-05-17 16:33:00.00,116
7133,6,2020-05-17 16:50:00.00,2020-05-17 16:50:00.00,0
7133,1502,2020-05-17 16:58:00.00,2020-05-17 17:05:00.00,15
7133,1849,2020-05-17 17:18:00.00,2020-05-17 17:20:00.00,45
7133,1338,2020-05-17 17:35:00.00,2020-05-17 17:37:00.00,83
7133,500,2020-05-17 17:43:00.00,2020-05-17 17:45:00.00,93
7133,1448,2020-05-17 17:58:00.00,2020-05-17 18:00:00.00,113
7133,499,2020-05-17 18:09:00.00,2020-05-17 18:09:00.00,116
7134,499,2020-05-17 18:25:00.00,2020-05-17 18:25:00.00,0
7134,1338,2020-05-17 18:44:00.00,2020-05-17 18:46:00.00,33
7134,1477,2020-05-17 19:07:00.00,2020-05-17 19:13:00.00,84
7134,6,2020-05-17 19:29:00.00,2020-05-17 19:29:00.00,116
7135,6,2020-05-17 19:49:00.00,2020-05-17 19:49:00.00,0
7135,1477,2020-05-17 20:04:00.00,2020-05-17 20:06:00.00,32
7135,1849,2020-05-17 20:13:00.00,2020-05-17 20:15:00.00,45
7135,1667,2020-05-17 20:34:00.00,2020-05-17 20:36:00.00,97
7135,1316,2020-05-17 20:44:00.00,2020-05-17 20:46:00.00,109
7135,499,2020-05-17 20:59:00.00,2020-05-17 20:59:00.00,116
7136,499,2020-05-17 21:15:00.00,2020-05-17 21:15:00.00,0
7136,1667,2020-05-17 21:30:00.00,2020-05-17 21:32:00.00,19
7136,1849,2020-05-17 21:51:00.00,2020-05-17 21:53:00.00,71
7136,1477,2020-05-17 22:00:00.00,2020-05-17 22:02:00.00,84
7136,6,2020-05-17 22:18:00.00,2020-05-17 22:18:00.00,116
7137,27,2020-05-17 06:55:00.00,2020-05-17 06:55:00.00,0
7137,2631,2020-05-17 06:59:00.00,2020-05-17 07:01:00.00,5
7137,2771,2020-05-17 07:04:00.00,2020-05-17 07:05:00.00,7
7137,2736,2020-05-17 07:09:00.00,2020-05-17 07:10:00.00,10
7137,2234,2020-05-17 07:14:00.00,2020-05-17 07:15:00.00,12
7137,2735,2020-05-17 07:19:00.00,2020-05-17 07:20:00.00,16
7137,2692,2020-05-17 07:34:00.00,2020-05-17 07:35:00.00,42
7137,2225,2020-05-17 07:40:00.00,2020-05-17 07:42:00.00,45
7137,2870,2020-05-17 07:52:00.00,2020-05-17 07:52:00.00,58
7138,2870,2020-05-17 07:10:00.00,2020-05-17 07:10:00.00,0
7138,2225,2020-05-17 07:19:00.00,2020-05-17 07:20:00.00,13
7138,2692,2020-05-17 07:24:00.00,2020-05-17 07:26:00.00,16
7138,2278,2020-05-17 07:38:00.00,2020-05-17 07:40:00.00,38
7138,2735,2020-05-17 07:44:00.00,2020-05-17 07:45:00.00,42
7138,2771,2020-05-17 07:52:00.00,2020-05-17 07:53:00.00,51
7138,2631,2020-05-17 07:56:00.00,2020-05-17 07:58:00.00,53
7138,27,2020-05-17 08:03:00.00,2020-05-17 08:03:00.00,58
7139,27,2020-05-17 07:18:00.00,2020-05-17 07:18:00.00,0
7139,2631,2020-05-17 07:22:00.00,2020-05-17 07:24:00.00,5
7139,2771,2020-05-17 07:27:00.00,2020-05-17 07:28:00.00,7
7139,2736,2020-05-17 07:32:00.00,2020-05-17 07:33:00.00,10
7139,2735,2020-05-17 07:38:00.00,2020-05-17 07:40:00.00,16
7139,2692,2020-05-17 07:53:00.00,2020-05-17 07:55:00.00,42
7139,2225,2020-05-17 07:59:00.00,2020-05-17 08:01:00.00,45
7139,2870,2020-05-17 08:11:00.00,2020-05-17 08:11:00.00,58
7140,2870,2020-05-17 08:07:00.00,2020-05-17 08:07:00.00,0
7140,2225,2020-05-17 08:16:00.00,2020-05-17 08:17:00.00,13
7140,2692,2020-05-17 08:21:00.00,2020-05-17 08:23:00.00,16
7140,2510,2020-05-17 08:33:00.00,2020-05-17 08:35:00.00,33
7140,2735,2020-05-17 08:42:00.00,2020-05-17 08:43:00.00,42
7140,27,2020-05-17 08:54:00.00,2020-05-17 08:54:00.00,58
7141,27,2020-05-17 08:20:00.00,2020-05-17 08:20:00.00,0
7141,2631,2020-05-17 08:24:00.00,2020-05-17 08:26:00.00,5
7141,2736,2020-05-17 08:30:00.00,2020-05-17 08:32:00.00,10
7141,2735,2020-05-17 08:37:00.00,2020-05-17 08:38:00.00,16
7141,2692,2020-05-17 08:52:00.00,2020-05-17 08:53:00.00,42
7141,2225,2020-05-17 08:58:00.00,2020-05-17 09:00:00.00,45
7141,2870,2020-05-17 09:10:00.00,2020-05-17 09:10:00.00,58
7142,2870,2020-05-17 08:35:00.00,2020-05-17 08:35:00.00,0
7142,2225,2020-05-17 08:44:00.00,2020-05-17 08:45:00.00,13
7142,2692,2020-05-17 08:49:00.00,2020-05-17 08:51:00.00,16
7142,2735,2020-05-17 09:05:00.00,2020-05-17 09:07:00.00,42
7142,2234,2020-05-17 09:11:00.00,2020-05-17 09:12:00.00,46
7142,27,2020-05-17 09:21:00.00,2020-05-17 09:21:00.00,58
7143,27,2020-05-17 09:09:00.00,2020-05-17 09:09:00.00,0
7143,2631,2020-05-17 09:13:00.00,2020-05-17 09:15:00.00,5
7143,2735,2020-05-17 09:22:00.00,2020-05-17 09:24:00.00,16
7143,2398,2020-05-17 09:35:00.00,2020-05-17 09:36:00.00,36
7143,2692,2020-05-17 09:42:00.00,2020-05-17 09:43:00.00,42
7143,2225,2020-05-17 09:48:00.00,2020-05-17 09:50:00.00,45
7143,2870,2020-05-17 10:00:00.00,2020-05-17 10:00:00.00,58
7144,2870,2020-05-17 09:25:00.00,2020-05-17 09:25:00.00,0
7144,2225,2020-05-17 09:34:00.00,2020-05-17 09:35:00.00,13
7144,2692,2020-05-17 09:39:00.00,2020-05-17 09:41:00.00,16
7144,2510,2020-05-17 09:51:00.00,2020-05-17 09:53:00.00,33
7144,2735,2020-05-17 10:00:00.00,2020-05-17 10:01:00.00,42
7144,27,2020-05-17 10:12:00.00,2020-05-17 10:12:00.00,58
7145,27,2020-05-17 09:40:00.00,2020-05-17 09:40:00.00,0
7145,2771,2020-05-17 09:45:00.00,2020-05-17 09:47:00.00,7
7145,2735,2020-05-17 09:53:00.00,2020-05-17 09:55:00.00,16
7145,2692,2020-05-17 10:08:00.00,2020-05-17 10:10:00.00,42
7145,2225,2020-05-17 10:14:00.00,2020-05-17 10:16:00.00,45
7145,2870,2020-05-17 10:26:00.00,2020-05-17 10:26:00.00,58
7146,2870,2020-05-17 10:15:00.00,2020-05-17 10:15:00.00,0
7146,2225,2020-05-17 10:24:00.00,2020-05-17 10:25:00.00,13
7146,2692,2020-05-17 10:29:00.00,2020-05-17 10:31:00.00,16
7146,2735,2020-05-17 10:45:00.00,2020-05-17 10:47:00.00,42
7146,2736,2020-05-17 10:52:00.00,2020-05-17 10:53:00.00,48
7146,2631,2020-05-17 10:58:00.00,2020-05-17 11:00:00.00,53
7146,27,2020-05-17 11:05:00.00,2020-05-17 11:05:00.00,58
7147,27,2020-05-17 10:30:00.00,2020-05-17 10:30:00.00,0
7147,2234,2020-05-17 10:38:00.00,2020-05-17 10:40:00.00,12
7147,2735,2020-05-17 10:43:00.00,2020-05-17 10:45:00.00,16
7147,2692,2020-05-17 10:58:00.00,2020-05-17 11:00:00.00,42
7147,2225,2020-05-17 11:04:00.00,2020-05-17 11:06:00.00,45
7147,2870,2020-05-17 11:16:00.00,2020-05-17 11:16:00.00,58
7148,2870,2020-05-17 10:42:00.00,2020-05-17 10:42:00.00,0
7148,2225,2020-05-17 10:51:00.00,2020-05-17 10:52:00.00,13
7148,2692,2020-05-17 10:56:00.00,2020-05-17 10:58:00.00,16
7148,2278,2020-05-17 11:10:00.00,2020-05-17 11:12:00.00,38
7148,2736,2020-05-17 11:19:00.00,2020-05-17 11:20:00.00,48
7148,2631,2020-05-17 11:25:00.00,2020-05-17 11:27:00.00,53
7148,27,2020-05-17 11:32:00.00,2020-05-17 11:32:00.00,58
7149,27,2020-05-17 10:55:00.00,2020-05-17 10:55:00.00,0
7149,2631,2020-05-17 10:59:00.00,2020-05-17 11:01:00.00,5
7149,2736,2020-05-17 11:05:00.00,2020-05-17 11:07:00.00,10
7149,2278,2020-05-17 11:14:00.00,2020-05-17 11:15:00.00,20
7149,2692,2020-05-17 11:28:00.00,2020-05-17 11:29:00.00,42
7149,2225,2020-05-17 11:34:00.00,2020-05-17 11:36:00.00,45
7149,2870,2020-05-17 11:46:00.00,2020-05-17 11:46:00.00,58
7150,2870,2020-05-17 11:33:00.00,2020-05-17 11:33:00.00,0
7150,2225,2020-05-17 11:42:00.00,2020-05-17 11:43:00.00,13
7150,2692,2020-05-17 11:47:00.00,2020-05-17 11:49:00.00,16
7150,2735,2020-05-17 12:03:00.00,2020-05-17 12:05:00.00,42
7150,2234,2020-05-17 12:09:00.00,2020-05-17 12:10:00.00,46
7150,2771,2020-05-17 12:15:00.00,2020-05-17 12:16:00.00,51
7150,27,2020-05-17 12:23:00.00,2020-05-17 12:23:00.00,58
7151,27,2020-05-17 11:20:00.00,2020-05-17 11:20:00.00,0
7151,2771,2020-05-17 11:25:00.00,2020-05-17 11:27:00.00,7
7151,2735,2020-05-17 11:33:00.00,2020-05-17 11:35:00.00,16
7151,2510,2020-05-17 11:41:00.00,2020-05-17 11:43:00.00,25
7151,2398,2020-05-17 11:50:00.00,2020-05-17 11:52:00.00,36
7151,2692,2020-05-17 11:57:00.00,2020-05-17 11:59:00.00,42
7151,2225,2020-05-17 12:03:00.00,2020-05-17 12:05:00.00,45
7151,2870,2020-05-17 12:15:00.00,2020-05-17 12:15:00.00,58
7152,2870,2020-05-17 12:01:00.00,2020-05-17 12:01:00.00,0
7152,2225,2020-05-17 12:10:00.00,2020-05-17 12:11:00.00,13
7152,2692,2020-05-17 12:15:00.00,2020-05-17 12:17:00.00,16
7152,2735,2020-05-17 12:31:00.00,2020-05-17 12:33:00.00,42
7152,2631,2020-05-17 12:40:00.00,2020-05-17 12:42:00.00,53
7152,27,2020-05-17 12:47:00.00,2020-05-17 12:47:00.00,58
7153,27,2020-05-17 11:50:00.00,2020-05-17 11:50:00.00,0
7153,2631,2020-05-17 11:54:00.00,2020-05-17 11:56:00.00,5
7153,2736,2020-05-17 12:00:00.00,2020-05-17 12:02:00.00,10
7153,2692,2020-05-17 12:18:00.00,2020-05-17 12:20:00.00,42
7153,2225,2020-05-17 12:24:00.00,2020-05-17 12:26:00.00,45
7153,2870,2020-05-17 12:36:00.00,2020-05-17 12:36:00.00,58
7154,2870,2020-05-17 12:35:00.00,2020-05-17 12:35:00.00,0
7154,2225,2020-05-17 12:44:00.00,2020-05-17 12:46:00.00,13
7154,2692,2020-05-17 12:50:00.00,2020-05-17 12:52:00.00,16
7154,2278,2020-05-17 13:04:00.00,2020-05-17 13:06:00.00,38
7154,2735,2020-05-17 13:10:00.00,2020-05-17 13:11:00.00,42
7154,2736,2020-05-17 13:16:00.00,2020-05-17 13:18:00.00,48
